essay_id,tid,grade,type,instructions,essay,excerpt,startidx,endidx,comment,comment_id,sentences
1478,3,ms,Persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.","It is my opinion that computers are not completly bad for people, computers can also be good for people. For example computer allow people to communicate in seconds. From around the well, and computers open up new information to anyone. But a major advantage is that people spent so much time on the computer, that they don't get any exercise. Firstly, computers are good thing because they allow news and infirmation to get to the whole world in seconds. Very recently during the war in the @LOCATION1, news reporters were not allowed into towns and cities where a user uses being fought. Every day social messaging sites like @CAPS1 and @CAPS2 brought news to the world through cell phone videos and pictures that wouldn't have been seen by the world had it not been for computers and the internet. Secondly, computers allow people to gain knowledge in a matter of minutes on topic the sun. For example if you need information on the country in the you can finf it with a computer. If you need a recepie for an @CAPS3 desert look it up with a computer. If you would like to know what the weather will be like, you can look it up with a computer. With a computer the knowledge of the world can be found by anyone. Lastly, the leading argument against is the people don't get enough exercise because they are always on the computer. The people computers say that people will because a thier computer that will the lives these arguments can be the overwhelming of heavy computer users do get enough exercise A recent status that among the internet average grade of A or better, who also do at least With this information the argument In conclusion, computers are not completly good or completly bad for society. Their strong points are communication and the ability to gain knowledge quickly. The main downside is that a minority of computer user don't get enough exercise. It is my opinion that computers are good for and the pres definitily outway the care.","It is my opinion that computers are not completly bad for people, computers can also be good for people",0,103,Nice introductory sentence.  This makes the reader think about both sides,1715048629321,"[""Nice introductory sentence."", ""This makes the reader think about both sides""]"
1478,3,ms,Persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.","It is my opinion that computers are not completly bad for people, computers can also be good for people. For example computer allow people to communicate in seconds. From around the well, and computers open up new information to anyone. But a major advantage is that people spent so much time on the computer, that they don't get any exercise. Firstly, computers are good thing because they allow news and infirmation to get to the whole world in seconds. Very recently during the war in the @LOCATION1, news reporters were not allowed into towns and cities where a user uses being fought. Every day social messaging sites like @CAPS1 and @CAPS2 brought news to the world through cell phone videos and pictures that wouldn't have been seen by the world had it not been for computers and the internet. Secondly, computers allow people to gain knowledge in a matter of minutes on topic the sun. For example if you need information on the country in the you can finf it with a computer. If you need a recepie for an @CAPS3 desert look it up with a computer. If you would like to know what the weather will be like, you can look it up with a computer. With a computer the knowledge of the world can be found by anyone. Lastly, the leading argument against is the people don't get enough exercise because they are always on the computer. The people computers say that people will because a thier computer that will the lives these arguments can be the overwhelming of heavy computer users do get enough exercise A recent status that among the internet average grade of A or better, who also do at least With this information the argument In conclusion, computers are not completly good or completly bad for society. Their strong points are communication and the ability to gain knowledge quickly. The main downside is that a minority of computer user don't get enough exercise. It is my opinion that computers are good for and the pres definitily outway the care.",", news reporters were not allowed into towns and cities where a user uses being fought. Every day social messaging sites like @CAPS1 and @CAPS2 brought news to the world through cell phone videos and pictures that wouldn't have been seen by the world had it not been for computers and the internet.",502,800,"These are great, strong supporting details to your point. Nice!!!!",1715048670231,"[""These are great, strong supporting details to your point."", ""Nice!!!!""]"
1478,3,ms,Persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.","It is my opinion that computers are not completly bad for people, computers can also be good for people. For example computer allow people to communicate in seconds. From around the well, and computers open up new information to anyone. But a major advantage is that people spent so much time on the computer, that they don't get any exercise. Firstly, computers are good thing because they allow news and infirmation to get to the whole world in seconds. Very recently during the war in the @LOCATION1, news reporters were not allowed into towns and cities where a user uses being fought. Every day social messaging sites like @CAPS1 and @CAPS2 brought news to the world through cell phone videos and pictures that wouldn't have been seen by the world had it not been for computers and the internet. Secondly, computers allow people to gain knowledge in a matter of minutes on topic the sun. For example if you need information on the country in the you can finf it with a computer. If you need a recepie for an @CAPS3 desert look it up with a computer. If you would like to know what the weather will be like, you can look it up with a computer. With a computer the knowledge of the world can be found by anyone. Lastly, the leading argument against is the people don't get enough exercise because they are always on the computer. The people computers say that people will because a thier computer that will the lives these arguments can be the overwhelming of heavy computer users do get enough exercise A recent status that among the internet average grade of A or better, who also do at least With this information the argument In conclusion, computers are not completly good or completly bad for society. Their strong points are communication and the ability to gain knowledge quickly. The main downside is that a minority of computer user don't get enough exercise. It is my opinion that computers are good for and the pres definitily outway the care."," If you need a recepie for an @CAPS3 desert look it up with a computer. If you would like to know what the weather will be like, you can look it up with a computer. With a computer the knowledge of the world can be found by anyone",983,1213,Nice repetition of the sentence structure here.  It provides a nice effect for readers. ,1715048714809,"[""Nice repetition of the sentence structure here."", ""It provides a nice effect for readers.""]"
1478,3,ms,Persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.","It is my opinion that computers are not completly bad for people, computers can also be good for people. For example computer allow people to communicate in seconds. From around the well, and computers open up new information to anyone. But a major advantage is that people spent so much time on the computer, that they don't get any exercise. Firstly, computers are good thing because they allow news and infirmation to get to the whole world in seconds. Very recently during the war in the @LOCATION1, news reporters were not allowed into towns and cities where a user uses being fought. Every day social messaging sites like @CAPS1 and @CAPS2 brought news to the world through cell phone videos and pictures that wouldn't have been seen by the world had it not been for computers and the internet. Secondly, computers allow people to gain knowledge in a matter of minutes on topic the sun. For example if you need information on the country in the you can finf it with a computer. If you need a recepie for an @CAPS3 desert look it up with a computer. If you would like to know what the weather will be like, you can look it up with a computer. With a computer the knowledge of the world can be found by anyone. Lastly, the leading argument against is the people don't get enough exercise because they are always on the computer. The people computers say that people will because a thier computer that will the lives these arguments can be the overwhelming of heavy computer users do get enough exercise A recent status that among the internet average grade of A or better, who also do at least With this information the argument In conclusion, computers are not completly good or completly bad for society. Their strong points are communication and the ability to gain knowledge quickly. The main downside is that a minority of computer user don't get enough exercise. It is my opinion that computers are good for and the pres definitily outway the care.",Their strong points are communication and the ability to gain knowledge quickly. The main downside is that a minority of computer user don't get enough exercise. It is my opinion that computers are good for and the pres definitily out,1711,1945,"You will need to work on this execution, BUT this is a SUPER attempt at including a counterclaim.  Nice job!",1715048786478,"[""You will need to work on this execution, BUT this is a SUPER attempt at including a counterclaim."", ""Nice job!""]"
21250,3,hs,Narrative,"We all understand the benefits of laughter. For example, someone once said, “Laughter is the shortest distance between two people.” Many other people believe that laughter is an important part of any relationship. Tell a true story in which laughter was one element or part."," There is a difference between right and wrong. Most of us learn from it and most of us don't. We all have a choice either to face of @CAPS3 we have done wrong, or just lie about it and get into even more trouble then you already are. Ever wondered when you are about to do something wrong and you don't think first? Well this was one of those times when I wasn't thinking first. I was nine year's old, @ORGANIZATION1, @PERSON1 and I, were playing at the park joking around, playing on the old rusted blue swing set, just having a good time. Nothing much to do at a park but shoot hoop's, run around, go on the monkey bar's that have ton's of bacteria on them, down the drenched slide, and play tag if we had the energy. @ORGANIZATION1 see's two rusted broke down car's that look like they have been there for centuries. @ORGANIZATION1 say's out of his dumb brain of his "" We should go over there and throw rocks at those car's you guy's."" I shack my head, nodding at @ORGANIZATION1 with a wide grin on my face. @PERSON1 say's with zero tolerance for any negatively say's "" @CAPS1 we shouldn't those car's are owned by somebody. How would you feel if someone idiot kid's came and wrecked your car's?"" I think for a second, well he does have a point. I would flip my chicken if some idiot kid's did that to my car. We are all looking at each other thinking @CAPS3 to do. Sixteen minutes go by and still nothing. With my idiot brain i say "" @CAPS2's, do those car's don't belong to anyone? They don't even look like then can move, look's like they have been sitting there sense the dinosaurs were here."" @PERSON1 walks off and mumbles to him self "" @CAPS3 idiot kid's I already know they're going to get into trouble."" @ORGANIZATION1 and I look at each other like we just saw a ghost. We finally start heading towards the rusty broken down car's. On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood.  Finally get to the two rusty broken down car's, I pick up a rock. I think for a second to ask me is this okay? should I be doing this? Just with pure pressure and the guilty conscience, I threw the rock. One after the other, just kept on throwing rocks, pipes, car parts, logs, and beating it with a gigantic metal pipe. @ORGANIZATION1 and I leave, now we are exhausted we take a break and look at @CAPS3 we have done to those rusty broken down car's. The two car's look like the just been hit with a tornado. @ORGANIZATION1 and I just start laughing our head's off. We kept on laughing almost until we were about to wet our selves. There was @CAPS1 one around and @CAPS1 one saw us. At least that's @CAPS3 we thought.  Was about four day's later and back at the park @PERSON1 and I, and @CAPS1 sign of @ORGANIZATION1. About to go home from the park a tall, blond, old, big feet, lady walk's up to us and asks us out of @CAPS1 @CAPS4 "" @CAPS4 do you to live?""  We were just kid's at the time and I say without even thinking one tiny bit "" I leave right down the street, it's the second to the last house. I'll show you if you would like?"" The lady with big feet reply's "" @CAPS5 that would be great, thanks."" @PERSON1 and I start walking home just wondering why did that lady want to know @CAPS4 we live? Get around the block and we see that lady's car in front of my house. @PERSON1 and I look at each other and I knew @CAPS3 he was thinking. @PERSON1 was thinking that I'm screwed.   The lady with the big feet ended up being the owner of those two rusty broken down car's. I didn't know @CAPS3 to say or do. Just the thought going through my mind that was telling me I'm screwed. Never been so grounded and whooped hard in my life. If there are some lesson's of @CAPS3 @ORGANIZATION1, @PERSON1, and I have learned it would be don't touch anything that is not yours, be respectful of @CAPS3 is not yours, treat everything with respect even if it's not yours, and not to be idiot kid's again. This has shown @ORGANIZATION1, @PERSON1 and I right from wrong, telling the truth, face @CAPS3 we have done wrong, and think about doing something before your actions get's you in trouble. ", first.,372,379,"While I find this opening to be quite engaging, I am not sure what is has to do with laughter. Do you think you might be able to incorporate that a bit sooner?",1713900204223,"[""While I find this opening to be quite engaging, I am not sure what is has to do with laughter."", ""Do you think you might be able to incorporate that a bit sooner?""]"
21250,3,hs,Narrative,"We all understand the benefits of laughter. For example, someone once said, “Laughter is the shortest distance between two people.” Many other people believe that laughter is an important part of any relationship. Tell a true story in which laughter was one element or part."," There is a difference between right and wrong. Most of us learn from it and most of us don't. We all have a choice either to face of @CAPS3 we have done wrong, or just lie about it and get into even more trouble then you already are. Ever wondered when you are about to do something wrong and you don't think first? Well this was one of those times when I wasn't thinking first. I was nine year's old, @ORGANIZATION1, @PERSON1 and I, were playing at the park joking around, playing on the old rusted blue swing set, just having a good time. Nothing much to do at a park but shoot hoop's, run around, go on the monkey bar's that have ton's of bacteria on them, down the drenched slide, and play tag if we had the energy. @ORGANIZATION1 see's two rusted broke down car's that look like they have been there for centuries. @ORGANIZATION1 say's out of his dumb brain of his "" We should go over there and throw rocks at those car's you guy's."" I shack my head, nodding at @ORGANIZATION1 with a wide grin on my face. @PERSON1 say's with zero tolerance for any negatively say's "" @CAPS1 we shouldn't those car's are owned by somebody. How would you feel if someone idiot kid's came and wrecked your car's?"" I think for a second, well he does have a point. I would flip my chicken if some idiot kid's did that to my car. We are all looking at each other thinking @CAPS3 to do. Sixteen minutes go by and still nothing. With my idiot brain i say "" @CAPS2's, do those car's don't belong to anyone? They don't even look like then can move, look's like they have been sitting there sense the dinosaurs were here."" @PERSON1 walks off and mumbles to him self "" @CAPS3 idiot kid's I already know they're going to get into trouble."" @ORGANIZATION1 and I look at each other like we just saw a ghost. We finally start heading towards the rusty broken down car's. On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood.  Finally get to the two rusty broken down car's, I pick up a rock. I think for a second to ask me is this okay? should I be doing this? Just with pure pressure and the guilty conscience, I threw the rock. One after the other, just kept on throwing rocks, pipes, car parts, logs, and beating it with a gigantic metal pipe. @ORGANIZATION1 and I leave, now we are exhausted we take a break and look at @CAPS3 we have done to those rusty broken down car's. The two car's look like the just been hit with a tornado. @ORGANIZATION1 and I just start laughing our head's off. We kept on laughing almost until we were about to wet our selves. There was @CAPS1 one around and @CAPS1 one saw us. At least that's @CAPS3 we thought.  Was about four day's later and back at the park @PERSON1 and I, and @CAPS1 sign of @ORGANIZATION1. About to go home from the park a tall, blond, old, big feet, lady walk's up to us and asks us out of @CAPS1 @CAPS4 "" @CAPS4 do you to live?""  We were just kid's at the time and I say without even thinking one tiny bit "" I leave right down the street, it's the second to the last house. I'll show you if you would like?"" The lady with big feet reply's "" @CAPS5 that would be great, thanks."" @PERSON1 and I start walking home just wondering why did that lady want to know @CAPS4 we live? Get around the block and we see that lady's car in front of my house. @PERSON1 and I look at each other and I knew @CAPS3 he was thinking. @PERSON1 was thinking that I'm screwed.   The lady with the big feet ended up being the owner of those two rusty broken down car's. I didn't know @CAPS3 to say or do. Just the thought going through my mind that was telling me I'm screwed. Never been so grounded and whooped hard in my life. If there are some lesson's of @CAPS3 @ORGANIZATION1, @PERSON1, and I have learned it would be don't touch anything that is not yours, be respectful of @CAPS3 is not yours, treat everything with respect even if it's not yours, and not to be idiot kid's again. This has shown @ORGANIZATION1, @PERSON1 and I right from wrong, telling the truth, face @CAPS3 we have done wrong, and think about doing something before your actions get's you in trouble. ",ld rusted blue swing se,491,514,This is a great sensory detail. Read through your essay again and add more of these kinda of details throughout!,1713900245359,"[""This is a great sensory detail."", ""Read through your essay again and add more of these kinda of details throughout!""]"
21250,3,hs,Narrative,"We all understand the benefits of laughter. For example, someone once said, “Laughter is the shortest distance between two people.” Many other people believe that laughter is an important part of any relationship. Tell a true story in which laughter was one element or part."," There is a difference between right and wrong. Most of us learn from it and most of us don't. We all have a choice either to face of @CAPS3 we have done wrong, or just lie about it and get into even more trouble then you already are. Ever wondered when you are about to do something wrong and you don't think first? Well this was one of those times when I wasn't thinking first. I was nine year's old, @ORGANIZATION1, @PERSON1 and I, were playing at the park joking around, playing on the old rusted blue swing set, just having a good time. Nothing much to do at a park but shoot hoop's, run around, go on the monkey bar's that have ton's of bacteria on them, down the drenched slide, and play tag if we had the energy. @ORGANIZATION1 see's two rusted broke down car's that look like they have been there for centuries. @ORGANIZATION1 say's out of his dumb brain of his "" We should go over there and throw rocks at those car's you guy's."" I shack my head, nodding at @ORGANIZATION1 with a wide grin on my face. @PERSON1 say's with zero tolerance for any negatively say's "" @CAPS1 we shouldn't those car's are owned by somebody. How would you feel if someone idiot kid's came and wrecked your car's?"" I think for a second, well he does have a point. I would flip my chicken if some idiot kid's did that to my car. We are all looking at each other thinking @CAPS3 to do. Sixteen minutes go by and still nothing. With my idiot brain i say "" @CAPS2's, do those car's don't belong to anyone? They don't even look like then can move, look's like they have been sitting there sense the dinosaurs were here."" @PERSON1 walks off and mumbles to him self "" @CAPS3 idiot kid's I already know they're going to get into trouble."" @ORGANIZATION1 and I look at each other like we just saw a ghost. We finally start heading towards the rusty broken down car's. On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood.  Finally get to the two rusty broken down car's, I pick up a rock. I think for a second to ask me is this okay? should I be doing this? Just with pure pressure and the guilty conscience, I threw the rock. One after the other, just kept on throwing rocks, pipes, car parts, logs, and beating it with a gigantic metal pipe. @ORGANIZATION1 and I leave, now we are exhausted we take a break and look at @CAPS3 we have done to those rusty broken down car's. The two car's look like the just been hit with a tornado. @ORGANIZATION1 and I just start laughing our head's off. We kept on laughing almost until we were about to wet our selves. There was @CAPS1 one around and @CAPS1 one saw us. At least that's @CAPS3 we thought.  Was about four day's later and back at the park @PERSON1 and I, and @CAPS1 sign of @ORGANIZATION1. About to go home from the park a tall, blond, old, big feet, lady walk's up to us and asks us out of @CAPS1 @CAPS4 "" @CAPS4 do you to live?""  We were just kid's at the time and I say without even thinking one tiny bit "" I leave right down the street, it's the second to the last house. I'll show you if you would like?"" The lady with big feet reply's "" @CAPS5 that would be great, thanks."" @PERSON1 and I start walking home just wondering why did that lady want to know @CAPS4 we live? Get around the block and we see that lady's car in front of my house. @PERSON1 and I look at each other and I knew @CAPS3 he was thinking. @PERSON1 was thinking that I'm screwed.   The lady with the big feet ended up being the owner of those two rusty broken down car's. I didn't know @CAPS3 to say or do. Just the thought going through my mind that was telling me I'm screwed. Never been so grounded and whooped hard in my life. If there are some lesson's of @CAPS3 @ORGANIZATION1, @PERSON1, and I have learned it would be don't touch anything that is not yours, be respectful of @CAPS3 is not yours, treat everything with respect even if it's not yours, and not to be idiot kid's again. This has shown @ORGANIZATION1, @PERSON1 and I right from wrong, telling the truth, face @CAPS3 we have done wrong, and think about doing something before your actions get's you in trouble. ","u guy's.""",930,939,Great use of dialogue! Think about adding more if it would enhance the essay,1713900290122,"[""Great use of dialogue!"", ""Think about adding more if it would enhance the essay""]"
21250,3,hs,Narrative,"We all understand the benefits of laughter. For example, someone once said, “Laughter is the shortest distance between two people.” Many other people believe that laughter is an important part of any relationship. Tell a true story in which laughter was one element or part."," There is a difference between right and wrong. Most of us learn from it and most of us don't. We all have a choice either to face of @CAPS3 we have done wrong, or just lie about it and get into even more trouble then you already are. Ever wondered when you are about to do something wrong and you don't think first? Well this was one of those times when I wasn't thinking first. I was nine year's old, @ORGANIZATION1, @PERSON1 and I, were playing at the park joking around, playing on the old rusted blue swing set, just having a good time. Nothing much to do at a park but shoot hoop's, run around, go on the monkey bar's that have ton's of bacteria on them, down the drenched slide, and play tag if we had the energy. @ORGANIZATION1 see's two rusted broke down car's that look like they have been there for centuries. @ORGANIZATION1 say's out of his dumb brain of his "" We should go over there and throw rocks at those car's you guy's."" I shack my head, nodding at @ORGANIZATION1 with a wide grin on my face. @PERSON1 say's with zero tolerance for any negatively say's "" @CAPS1 we shouldn't those car's are owned by somebody. How would you feel if someone idiot kid's came and wrecked your car's?"" I think for a second, well he does have a point. I would flip my chicken if some idiot kid's did that to my car. We are all looking at each other thinking @CAPS3 to do. Sixteen minutes go by and still nothing. With my idiot brain i say "" @CAPS2's, do those car's don't belong to anyone? They don't even look like then can move, look's like they have been sitting there sense the dinosaurs were here."" @PERSON1 walks off and mumbles to him self "" @CAPS3 idiot kid's I already know they're going to get into trouble."" @ORGANIZATION1 and I look at each other like we just saw a ghost. We finally start heading towards the rusty broken down car's. On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood.  Finally get to the two rusty broken down car's, I pick up a rock. I think for a second to ask me is this okay? should I be doing this? Just with pure pressure and the guilty conscience, I threw the rock. One after the other, just kept on throwing rocks, pipes, car parts, logs, and beating it with a gigantic metal pipe. @ORGANIZATION1 and I leave, now we are exhausted we take a break and look at @CAPS3 we have done to those rusty broken down car's. The two car's look like the just been hit with a tornado. @ORGANIZATION1 and I just start laughing our head's off. We kept on laughing almost until we were about to wet our selves. There was @CAPS1 one around and @CAPS1 one saw us. At least that's @CAPS3 we thought.  Was about four day's later and back at the park @PERSON1 and I, and @CAPS1 sign of @ORGANIZATION1. About to go home from the park a tall, blond, old, big feet, lady walk's up to us and asks us out of @CAPS1 @CAPS4 "" @CAPS4 do you to live?""  We were just kid's at the time and I say without even thinking one tiny bit "" I leave right down the street, it's the second to the last house. I'll show you if you would like?"" The lady with big feet reply's "" @CAPS5 that would be great, thanks."" @PERSON1 and I start walking home just wondering why did that lady want to know @CAPS4 we live? Get around the block and we see that lady's car in front of my house. @PERSON1 and I look at each other and I knew @CAPS3 he was thinking. @PERSON1 was thinking that I'm screwed.   The lady with the big feet ended up being the owner of those two rusty broken down car's. I didn't know @CAPS3 to say or do. Just the thought going through my mind that was telling me I'm screwed. Never been so grounded and whooped hard in my life. If there are some lesson's of @CAPS3 @ORGANIZATION1, @PERSON1, and I have learned it would be don't touch anything that is not yours, be respectful of @CAPS3 is not yours, treat everything with respect even if it's not yours, and not to be idiot kid's again. This has shown @ORGANIZATION1, @PERSON1 and I right from wrong, telling the truth, face @CAPS3 we have done wrong, and think about doing something before your actions get's you in trouble. ",uld flip my chicken if so,1254,1279,"I literally LOLed here. Humor can be hard for students to use in writing, but you have used it very effectively. Great job!",1713900350174,"[""I literally LOLed here."", ""Humor can be hard for students to use in writing, but you have used it very effectively."", ""Great job!""]"
21250,3,hs,Narrative,"We all understand the benefits of laughter. For example, someone once said, “Laughter is the shortest distance between two people.” Many other people believe that laughter is an important part of any relationship. Tell a true story in which laughter was one element or part."," There is a difference between right and wrong. Most of us learn from it and most of us don't. We all have a choice either to face of @CAPS3 we have done wrong, or just lie about it and get into even more trouble then you already are. Ever wondered when you are about to do something wrong and you don't think first? Well this was one of those times when I wasn't thinking first. I was nine year's old, @ORGANIZATION1, @PERSON1 and I, were playing at the park joking around, playing on the old rusted blue swing set, just having a good time. Nothing much to do at a park but shoot hoop's, run around, go on the monkey bar's that have ton's of bacteria on them, down the drenched slide, and play tag if we had the energy. @ORGANIZATION1 see's two rusted broke down car's that look like they have been there for centuries. @ORGANIZATION1 say's out of his dumb brain of his "" We should go over there and throw rocks at those car's you guy's."" I shack my head, nodding at @ORGANIZATION1 with a wide grin on my face. @PERSON1 say's with zero tolerance for any negatively say's "" @CAPS1 we shouldn't those car's are owned by somebody. How would you feel if someone idiot kid's came and wrecked your car's?"" I think for a second, well he does have a point. I would flip my chicken if some idiot kid's did that to my car. We are all looking at each other thinking @CAPS3 to do. Sixteen minutes go by and still nothing. With my idiot brain i say "" @CAPS2's, do those car's don't belong to anyone? They don't even look like then can move, look's like they have been sitting there sense the dinosaurs were here."" @PERSON1 walks off and mumbles to him self "" @CAPS3 idiot kid's I already know they're going to get into trouble."" @ORGANIZATION1 and I look at each other like we just saw a ghost. We finally start heading towards the rusty broken down car's. On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood.  Finally get to the two rusty broken down car's, I pick up a rock. I think for a second to ask me is this okay? should I be doing this? Just with pure pressure and the guilty conscience, I threw the rock. One after the other, just kept on throwing rocks, pipes, car parts, logs, and beating it with a gigantic metal pipe. @ORGANIZATION1 and I leave, now we are exhausted we take a break and look at @CAPS3 we have done to those rusty broken down car's. The two car's look like the just been hit with a tornado. @ORGANIZATION1 and I just start laughing our head's off. We kept on laughing almost until we were about to wet our selves. There was @CAPS1 one around and @CAPS1 one saw us. At least that's @CAPS3 we thought.  Was about four day's later and back at the park @PERSON1 and I, and @CAPS1 sign of @ORGANIZATION1. About to go home from the park a tall, blond, old, big feet, lady walk's up to us and asks us out of @CAPS1 @CAPS4 "" @CAPS4 do you to live?""  We were just kid's at the time and I say without even thinking one tiny bit "" I leave right down the street, it's the second to the last house. I'll show you if you would like?"" The lady with big feet reply's "" @CAPS5 that would be great, thanks."" @PERSON1 and I start walking home just wondering why did that lady want to know @CAPS4 we live? Get around the block and we see that lady's car in front of my house. @PERSON1 and I look at each other and I knew @CAPS3 he was thinking. @PERSON1 was thinking that I'm screwed.   The lady with the big feet ended up being the owner of those two rusty broken down car's. I didn't know @CAPS3 to say or do. Just the thought going through my mind that was telling me I'm screwed. Never been so grounded and whooped hard in my life. If there are some lesson's of @CAPS3 @ORGANIZATION1, @PERSON1, and I have learned it would be don't touch anything that is not yours, be respectful of @CAPS3 is not yours, treat everything with respect even if it's not yours, and not to be idiot kid's again. This has shown @ORGANIZATION1, @PERSON1 and I right from wrong, telling the truth, face @CAPS3 we have done wrong, and think about doing something before your actions get's you in trouble. ",On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood. ,1845,1925,"While I love your details, I wonder if this is important to the story? Consider revising it out, unless you think it's important. If so, can you include more to show me why it is important.",1713900408509,"[""While I love your details, I wonder if this is important to the story?"", ""Consider revising it out, unless you think it's important."", ""If so, can you include more to show me why it is important.""]"
21250,3,hs,Narrative,"We all understand the benefits of laughter. For example, someone once said, “Laughter is the shortest distance between two people.” Many other people believe that laughter is an important part of any relationship. Tell a true story in which laughter was one element or part."," There is a difference between right and wrong. Most of us learn from it and most of us don't. We all have a choice either to face of @CAPS3 we have done wrong, or just lie about it and get into even more trouble then you already are. Ever wondered when you are about to do something wrong and you don't think first? Well this was one of those times when I wasn't thinking first. I was nine year's old, @ORGANIZATION1, @PERSON1 and I, were playing at the park joking around, playing on the old rusted blue swing set, just having a good time. Nothing much to do at a park but shoot hoop's, run around, go on the monkey bar's that have ton's of bacteria on them, down the drenched slide, and play tag if we had the energy. @ORGANIZATION1 see's two rusted broke down car's that look like they have been there for centuries. @ORGANIZATION1 say's out of his dumb brain of his "" We should go over there and throw rocks at those car's you guy's."" I shack my head, nodding at @ORGANIZATION1 with a wide grin on my face. @PERSON1 say's with zero tolerance for any negatively say's "" @CAPS1 we shouldn't those car's are owned by somebody. How would you feel if someone idiot kid's came and wrecked your car's?"" I think for a second, well he does have a point. I would flip my chicken if some idiot kid's did that to my car. We are all looking at each other thinking @CAPS3 to do. Sixteen minutes go by and still nothing. With my idiot brain i say "" @CAPS2's, do those car's don't belong to anyone? They don't even look like then can move, look's like they have been sitting there sense the dinosaurs were here."" @PERSON1 walks off and mumbles to him self "" @CAPS3 idiot kid's I already know they're going to get into trouble."" @ORGANIZATION1 and I look at each other like we just saw a ghost. We finally start heading towards the rusty broken down car's. On the way there with @ORGANIZATION1's clumsy feet trip's over a piece of wood.  Finally get to the two rusty broken down car's, I pick up a rock. I think for a second to ask me is this okay? should I be doing this? Just with pure pressure and the guilty conscience, I threw the rock. One after the other, just kept on throwing rocks, pipes, car parts, logs, and beating it with a gigantic metal pipe. @ORGANIZATION1 and I leave, now we are exhausted we take a break and look at @CAPS3 we have done to those rusty broken down car's. The two car's look like the just been hit with a tornado. @ORGANIZATION1 and I just start laughing our head's off. We kept on laughing almost until we were about to wet our selves. There was @CAPS1 one around and @CAPS1 one saw us. At least that's @CAPS3 we thought.  Was about four day's later and back at the park @PERSON1 and I, and @CAPS1 sign of @ORGANIZATION1. About to go home from the park a tall, blond, old, big feet, lady walk's up to us and asks us out of @CAPS1 @CAPS4 "" @CAPS4 do you to live?""  We were just kid's at the time and I say without even thinking one tiny bit "" I leave right down the street, it's the second to the last house. I'll show you if you would like?"" The lady with big feet reply's "" @CAPS5 that would be great, thanks."" @PERSON1 and I start walking home just wondering why did that lady want to know @CAPS4 we live? Get around the block and we see that lady's car in front of my house. @PERSON1 and I look at each other and I knew @CAPS3 he was thinking. @PERSON1 was thinking that I'm screwed.   The lady with the big feet ended up being the owner of those two rusty broken down car's. I didn't know @CAPS3 to say or do. Just the thought going through my mind that was telling me I'm screwed. Never been so grounded and whooped hard in my life. If there are some lesson's of @CAPS3 @ORGANIZATION1, @PERSON1, and I have learned it would be don't touch anything that is not yours, be respectful of @CAPS3 is not yours, treat everything with respect even if it's not yours, and not to be idiot kid's again. This has shown @ORGANIZATION1, @PERSON1 and I right from wrong, telling the truth, face @CAPS3 we have done wrong, and think about doing something before your actions get's you in trouble. ",ble,4104,4107,I like how you end with a lesson. Do you think you can somehow include the idea of laughter?,1713900531758,"[""I like how you end with a lesson."", ""Do you think you can somehow include the idea of laughter?""]"
